at_id,name,degree
9276392600,Volobouev,NA
57221407341,Wang,NA
36171331300,Whitbeck,NA
57220737619,Appelt,NA
57220064466,Greene,NA
57908413800,Gurrola,NA
57908457500,Johns,NA
57220064460,Melo,NA
57219647487,Ni,NA
55603522400,Padeken,NA
57216997315,Romeo,NA
57220064173,Sheldon,NA
57220064313,Tuo,NA
57220064097,Velkovska,NA
57220064533,Arenton,NA
57215664124,Cardwell,NA
57202522373,Cox,NA
57219648360,Cummings,NA
57216596346,Hakala,NA
35227365100,Hirosky,NA
57220064314,Joyce,NA
57217841082,Ledovskoy,NA
57219142887,Li,NA
57220064375,Neu,NA
36675437100,Perez Lara,NA
57220064223,Tannenwald,NA
23480738300,White,NA
57199996011,Poudyal,NA
57207983072,Black,NA
22996761700,Bose,NA
55951354400,Caillol,NA
57201370087,Dasu,NA
56681988200,De Bruyn,NA
57147084600,Everaerts,NA
56401004600,Fienga,NA
55868435500,Galloni,NA
57210751238,He,NA
35308730700,Herndon,NA
8984617000,Hervé,NA
57189693933,Hussain,NA
7006404363,Lanaro,NA
57210312265,Loeliger,NA
7003879901,Loveless,NA
57210321748,Madhusudanan Sreekala,NA
57215670509,Mallampalli,NA
36639963700,Mohammadi,NA
56501874000,Pinna,NA
36123824900,Savin,NA
57217021019,Shang,NA
57215610762,Sharma,NA
35227990900,Smith,NA
57193206437,Teague,NA
56648200300,Trembath-Reichert,NA
57216948352,Vetens,NA
57222102807,Wicharn Boonjindasup,NA
12777371100,Julie M. Marchant,NA
15022578600,Margaret S. McElrea,NA
6506910788,Stephanie T. Yerkovich,NA
57195065905,Rahul J. Thomas,NA
7006922945,Ian B. Masters,NA
7402538280,Anne B. Chang,NA
35220515900,Licia P. Luna,NA
34868485200,Joaquim Radua,NA
57217227203,Lydia Fortea,NA
26028120400,Gisela Sugranyes,NA
57201581004,Adriana Fortea,NA
10044017500,Paolo Fusar-Poli,NA
57938002700,Lee Smith,NA
56503241000,Joseph Firth,NA
57964880100,Jae Il Shin,NA
24073048100,Andre R. Brunoni,NA
54401358500,Muhammad I. Husain,NA
57476883900,Muhammad O. Husian,NA
14519858700,Haris I. Sair,NA
56020810100,Walber O. Mendes,NA
57203596510,Luiz Ricardo A. Uchoa,NA
56760657800,Michael Berk,NA
57218157965,Michael Maes,NA
57214922166,Zafiris J. Daskalakis,NA
7004549374,Sophia Frangou,NA
7004222751,Michele Fornaro,NA
7006850485,Eduard Vieta,NA
57204891343,Brendon Stubbs,NA
6507233742,Marco Solmi,NA
57214830066,Andre F. Carvalho,NA
57221303955,Thodsawit Tiyarattanachai,NA
57215537350,Terapap Apiparakoon,NA
16068975500,Sanparith Marukatat,NA
57224359455,Sasima Sukcharoen,NA
57681761500,Sirinda Yimsawad,NA
57682866400,Oracha Chaichuen,NA
57207576372,Siwat Bhumiwat,NA
55540651700,Natthaporn Tanpowpong,NA
55537278200,Nutcha Pinjaroen,NA
24764920200,Roongruedee Chaiteerakij,NA
56442756500,Naphaphan Kunthakudee,NA
57210156272,Pongtanawat Khemthong,NA
23978318000,Chuleeporn Luadthong,NA
6602147398,Joongjai Panpranot,NA
6603271377,Okorn Mekasuwandumrong,NA
23487511100,Thongthai Witoon,NA
13407114100,Kajornsak Faungnawakij,NA
57205116581,Chayapol Tungphatthong,NA
6507499242,Thatree Phadungcharoen,NA
6506707620,Thongchai Sooksawate,NA
16833981000,Suchada Sukrong,NA
57195543029,Wachira Puttichaem,NA
50662017700,Sompong Putivisutisak,NA
23048448200,Yuttanant Boonyongmaneerat,NA
57220066142,Pakpachong Vadhanasindhud,NA
55000108000,Sangutid Thongsawad,NA
55510750400,Somyot Srisatit,NA
15022416800,Todsaporn Fuangrod,NA
6603305652,Tanvaa Tansatit,"M.D., M.Sc."
57131128200,Benrita Jitaree,Ph.D.
57130986200,Sukanya Uruwan,M.Sc.
57131132200,Chalermquan Rungsawang,Ph.D.
57307952000,Pathariya Promsena,NA
56649331800,Watsamon Jantarabenjakul,"MD, PhD"
26641614100,Piyarat Suntarattiwong,NA
36538198800,Tavitiya Sudjaritruk,NA
57186590500,Suvaporn Anugulruengkitt,NA
57191636918,Suwatchareeporn Rotcheewaphan,NA
57195203451,Suthidee Petsong,NA
57215880625,Panadda Sawangsinth,NA
55199829700,Jiratchaya Sophonphan,NA
57215881391,Monta Tawan,NA
57218698902,Juthamanee Moonwong,NA
8071686900,Thanyawee Puthanakit,NA
57219198148,Aphiwat Pankaew,NA
57215489464,Jirapa Rueangsuwan,NA
6507578711,Rakchart Traiphol,NA
16314080700,Nisanart Traiphol,NA
58087444000,Patcharapon Kangwarnchokchai,NA
6603630440,Boonchai Techaumnat,NA
13105491400,Noppadon Nuntawong,NA
35476205500,Kenji Mishima,NA
37665861400,Tanjina Sharmin,NA
8714271300,Taku Michael Aida,NA
57884997200,Akarat Sivaphongthongchai,NA
55183856600,Winai Sayorwan,NA
21741284800,Vorasith Siripornpanich,NA
9133718300,Chanida Palanuvej,NA
15745615800,Naowarat Kanchanakhan,NA
7004178860,Nijsiri Ruangrungsi,NA
57360331000,Sitipon Leerawatthanakun,NA
57202040290,Thanapon Charoenwongpaiboon,NA
57208820126,Methus Klaewkla,NA
24729415100,Surasak Chunsrivirot,NA
26536646900,Jitnapa Sirirak,NA
57222055392,Tanin-ek Sriwitool,NA
57202039754,Karan Wangpaiboon,NA
6507867642,Rath Pichyangkura,NA
57202982270,Durai Govindarajan,NA
55346008700,Nithyadharseni Palaniyandy,NA
57203885732,Karthik Kumar Chinnakutti,NA
56502906400,Mai Thanh Nguyen,NA
55139045700,Tetsu Yonezawa,NA
55897360400,Soorathep Kheawhom,NA
23983540900,Pisit Poolprasert,NA
57224622501,Sinlapachai Senarat,NA
37018431300,Jes Kettratad,NA
8662156400,Gen Kaneko,NA
56354819600,Ezra Mongkolchaichana,NA
56835777300,Natthawut Charoenphon,NA
36538200800,Narit Thaochan,NA
37666229600,Abimanyu Sugumaran,NA
55263788400,Rajesh Pandiyan,NA
57216926860,Palanivel Kandasamy,NA
57004961700,Mariya Gover Antoniraj,NA
57222554806,Irfan Navabshan,NA
57226636784,Balasubramaniyan Sakthivel,NA
26039040700,Selvakumar Dharmaraj,NA
55894991600,Santhosh Kumar Chinnaiyan,NA
54395089600,Veeramuthu Ashokkumar,NA
21734976900,Chawalit Ngamcharussrivichai,NA
56299957200,Wonlop Writthym Buachoom,NA
55754665400,Yot Amornkitvikai,NA
57039908700,Dinesh V. Gunasekeran,NA
57202550573,Feihui Zheng,NA
57188817284,Gilbert Y. S. Lim,NA
57218242815,Crystal C. Y. Chong,NA
57211998840,Shihao Zhang,NA
56179211400,Wei Yan Ng,NA
57192643589,Stuart Keel,NA
57210964402,Yifan Xiang,NA
56276582800,Ki Ho Park,NA
56144621600,Sang Jun Park,NA
16038403700,Aman Chandra,NA
57942513300,Lihteh Wu,NA
57942513400,J. Peter Campbel,NA
26635526200,Aaron Y. Lee,NA
24480921100,Pearse A. Keane,NA
54880010400,Alastair Denniston,NA
35500200200,Dennis S. C. Lam,NA
24075835100,Adrian T. Fung,NA
57941429200,Paul R. V. Chan,NA
57209483129,SriniVas R. Sadda,NA
7005170594,Anat Loewenstein,NA
7006366839,Andrzej Grzybowski,NA
57203102217,Kenneth C. S. Fong,NA
24469425800,Wei-Chi Wu,NA
7005450670,Lucas M. Bachmann,NA
57212045484,Xiulan Zhang,NA
6603711122,Jason C. Yam,NA
35276903300,Carol Y. Cheung,NA
55933746400,Pear Pongsachareonnont,NA
56073264000,Paisan Ruamviboonsuk,NA
10044575200,Rajiv Raman,NA
57219982613,Taiji Sakamoto,NA
57215667760,Ranya Habash,NA
24721263100,Michael Girard,NA
6701636955,Dan Milea,NA
23767097100,Marcus Ang,NA
34972108600,Gavin S. W. Tan,NA
7103327518,Leopold Schmetterer,NA
57388461800,Ching-Yu Cheng,NA
7003839871,Ecosse Lamoureux,NA
57809975500,Haotian Lin,NA
56804917700,Peter van Wijngaarden,NA
7403147159,Tien Y. Wong,NA
37010354600,Daniel S. W. Ting,NA
57373398800,Napas Vongkusolkit,NA
57200390472,Pawinee Panpetch,NA
24366357500,Kamontip Kuttiyawong,NA
7003351394,Wonnop Visessanguan,NA
55905578200,Koon-Wing Chan,NA
57443845400,Chung-Yin Wong,NA
57214122581,Daniel Leung,NA
57214138637,Xingtian Yang,NA
7005182792,Susanna F. S. Fok,NA
56005952200,Priscilla H. S. Mak,NA
57814919300,Lei Yao,NA
57218771412,Wen Ma,NA
25632489000,Huawei Mao,NA
57191963071,Xiaodong Zhao,NA
57222750022,Weiling Liang,NA
57216140073,Surjit Singh,NA
6601993448,Mohamed-Ridha Barbouche,NA
55903267400,Jian-Xin He,NA
56591155300,Li-Ping Jiang,NA
55751641800,Woei-Kang Liew,NA
57814325700,Minh Huong Thi Le,NA
57189047743,Dina Muktiarti,NA
57218651346,Fatima Johanna Santos-Ocampo,NA
23391861800,Reda Djidjik,NA
57215696617,Brahim Belaid,NA
46761151600,Intan Hakimah Ismail,NA
55608026700,Amir Hamzah Abdul Latiff,NA
25937318100,Way Seah Lee,NA
56369491300,Tong-Xin Chen,NA
37002089400,Jinrong Liu,NA
23970463800,Runming Jin,NA
56088856000,Xiaochuan Wang,NA
7201918882,Yin Hsiu Chien,NA
12902763700,Hsin-Hui Yu,NA
36485347400,Dinesh Raj,NA
7102995000,Revathi Raj,NA
56401527200,Jenifer Vaughan,NA
7201823561,Michael Urban,NA
57813930600,Sylvia van den Berg,NA
54936423000,Brian Eley,NA
7405631431,Anselm Chi-Wai Lee,NA
56608813700,Mas Suhaila Isa,NA
57192318511,Elizabeth Y. Ang,NA
57815107600,Bee Wah Lee,NA
6701415941,Allen Eng Juh Yeoh,NA
6701736299,Lynette P. Shek,NA
57814325800,Nguyen Ngoc Quynh Le,NA
57814529600,Van Anh Thi Nguyen,NA
57815107700,Anh Phan Nguyen Lien,NA
57813930800,Regina D. Capulong,NA
57815292000,Joanne Michelle Mallillin,NA
57219905129,Jose Carlo Miguel M. Villanueva,NA
57814529700,Karol Anne B. Camonayan,NA
57814529800,Michelle De Vera,NA
57223436852,Roxanne J. Casis-Hao,NA
57216979489,Rommel Crisenio M. Lobo,NA
57814325900,Ruby Foronda,NA
57814725300,Vicky Wee Eng Binas,NA
56344408200,Soraya Boushaki,NA
57142528500,Nadia Kechout,NA
57194747120,Gun Phongsamart,NA
57194307151,Siriporn Wongwaree,NA
57814529900,Chamnanrua Jiratchaya,NA
16646268100,Mongkol Lao-Araya,NA
6602656782,Muthita Trakultivakorn,NA
6602458717,Orathai Jirapongsananuruk,NA
54885395900,Teerapol Chantveerawong,NA
6505855073,Wasu Kamchaisatian,NA
35081802900,Lee Lee Chan,NA
7103399994,Mia Tuang Koh,NA
57225907602,Ke Juin Wong,NA
36678812700,Siew Moy Fong,NA
7004049326,Meow-Keong Thong,NA
57221920460,Zarina Abdul Latiff,NA
6602250477,Lokman Mohd Noh,NA
58402962700,Rajiva de Silva,NA
6603417209,Zineb Jouhadi,NA
16038950500,Khulood Al-Saad,NA
56913240100,Pandiarajan Vignesh,NA
57201708589,Ankur Kumar Jindal,NA
9434285200,Amit Rawat,NA
57217272441,Anju Gupta,NA
12759891800,Deepti Suri,NA
56939377800,Jing Yang,NA
57198443290,Elaine Yuen-Ling Au,NA
55825878100,Janette Siu-Yin Kwok,NA
7404255082,Siu-Yuen Chan,NA
57814725700,Wayland Yuk-Fun Hui,NA
57204194222,Gilbert T. Chua,NA
23393817900,Jaime Rosa Duque,NA
57205491397,Kai-Ning Cheong,NA
14047923000,Patrick Chun Yin Chong,NA
8925896400,Marco Hok Kung Ho,NA
8508917400,Tsz-Leung Lee,NA
13310222200,Wilfred Hing-Sang Wong,NA
23101349500,Wanling Yang,NA
14048822200,Pamela P. Lee,NA
7006479236,Wenwei Tu,NA
13606095400,Xi-Qiang Yang,NA
7201403380,Yu Lung Lau,NA
57468496200,Pongpan Suriyong,NA
53878308600,Chidchanok Ruengorn,NA
6603712265,Chairat Shayakul,NA
22992871700,Penkarn Kanjanarat,NA
57224689184,Thachapan Atchimarungsri,NA
56074605000,Xinhua Gao,NA
57200515252,Kangzhou Wang,NA
8846966700,Qingxiang Ma,NA
36717078500,Jianli Zhang,NA
23392307700,Subing Fan,NA
57607818100,Fugui He,NA
57486646200,Jumei Tian,NA
6507272038,Prasert Reubroycharoen,NA
7402268046,Tiansheng Zhao,NA
57218583383,Phutthida Kongthitilerd,NA
56077336400,Thavaree Thilavech,NA
57212802100,Marisa Marnpae,NA
57224069181,Weiqiong Rong,NA
7402471963,Shaomian Yao,NA
6507616304,Sirichai Adisakwattana,NA
7404285961,Henrique Cheng,NA
55233703600,Tanyawan Suantawee,NA
57673927700,Jiraporn Suntiruamjairucksa,NA
6603477340,Vilai Chentanez,NA
55885029700,Natthaya Chuaypen,NA
55440357500,Surachate Siripongsakun,NA
57742586000,Pantajaree Hiranrat,NA
7003646635,Pisit Tangkijvanich,NA
57952962600,Possarun Apipawinwongsa,NA
56032668700,Yachai Limpiyakorn,NA
36655992200,Panuwat Joyklad,NA
57217165698,Panumas Saingam,NA
57205424897,Nazam Ali,NA
57919545200,Ali Ejaz,NA
56506828500,Qudeer Hussain,NA
57194498867,Kaffayatullah Khan,NA
36061588400,Krisada Chaiyasarn,NA
57413692800,Pochara Arayakarnkul,NA
56438017900,Pattanaporn Chatjuthamard,NA
23134905000,Suntharee Lhaopadchan,NA
57365493300,Tingzhen Chen,NA
57191251866,Chengwu Yang,NA
7004886581,Saravanan Rajendran,NA
15763013000,Yongpeng Lei,NA
57822570100,Pattraporn Jirapatsil,NA
56436641400,Naragain Phumchusri,NA
54889081900,Tanattha Kitisopee,NA
57223977897,Jirunya Assanee,NA
6603710987,Bernard A. Sorofman,NA
57550027800,Suntaree Watcharadmrongkun,NA
57783685800,Kittikron Pattaradamrongchai,NA
35280702300,Chaiya Prasittichai,NA
55356746900,Pongkarn Chakthranont,NA
36118005600,Rungthiwa Methaapanon,NA
57209606043,Nithi Tokavanich,MD
57224366605,Wimwipa Mongkonsritragoon,MD
57205603980,Angkawipa Trongtorsak,MD
54933504900,Daniel A. Gideon,NA
57219378282,Pushparaj Annadurai,NA
54881350400,Abhinav Parashar,NA
57986216700,Rachel Grace Murthy,NA
6503872471,Kandavel Dhandayuthapani,NA
57986000300,Sriram Srinivasan,NA
57021323900,Sivaramakrishnan,NA
16424630300,Jasmine,NA
36538079100,Shaikh,NA
56179868400,Rittiruam,NA
56688611400,Saelee,NA
57195916172,Shaikh,NA
36521096600,Kanjanaboos,NA
35463772200,Nazeeruddin,NA
58444328900,Jie Zhao,NA
7801307944,Angel Abusleme,NA
7005898768,Thomas Adam,NA
57219767436,Shakeel Ahmad,NA
57195804715,Rizwan Ahmed,NA
56216840400,Sebastiano Aiello,NA
56221627900,Muhammad Akram,NA
37121462700,Fengpeng An,NA
57225773312,Qi An,NA
56530874300,Giuseppe Andronico,NA
35253307400,Nikolay Anfimov,NA
6701922903,Vito Antonelli,NA
57219762604,Tatiana Antoshkina,NA
57203665374,Burin Asavapibhop,NA
16306460300,João Pedro Athayde Marcondes de André,NA
55803570000,Didier Auguste,NA
56263817600,Andrej Babic,NA
57188747901,Nikita Balashov,NA
6603761822,Wander Baldini,NA
57220385767,Andrea Barresi,NA
56868630500,Davide Basilico,NA
15126579000,Eric Baussan,NA
6603078804,Marco Bellato,NA
22133631200,Antonio Bergnoli,NA
57217224843,Thilo Birkenfeld,NA
57217067593,Sylvie Blin,NA
57217225952,David Blum,NA
9843572400,Simon Blyth,NA
23059405000,Anastasia Bolshakova,NA
15130880600,Mathieu Bongrand,NA
57219761468,Clément Bordereau,NA
35285418800,Dominique Breton,NA
24757877800,Augusto Brigatti,NA
35226994500,Riccardo Brugnera,NA
36808922000,Riccardo Bruno,NA
35276918200,Antonio Budano,NA
55228396100,Mario Buscemi,NA
7003777208,Jose Busto,NA
56045244700,Ilya Butorov,NA
57407465200,Anatael Cabrera,NA
55601452300,Hao Cai,NA
54789427500,Xiao Cai,NA
57219766539,Yanke Cai,NA
57211511942,Zhiyan Cai,NA
57392522100,Riccardo Callegari,NA
8290404800,Antonio Cammi,NA
57219765056,Agustin Campeny,NA
57210259201,Chuanya Cao,NA
13905954800,Guofu Cao,NA
57202730290,Jun Cao,NA
7102906925,Rossella Caruso,NA
14630022400,Cédric Cerna,NA
56194083600,Jinfan Chang,NA
57040106100,Yun Chang,NA
57219768176,Pingping Chen,NA
55490260500,Po-An Chen,NA
7410253764,Shaomin Chen,NA
57938158400,Xurong Chen,NA
57219764410,Yi-Wen Chen,NA
57196268070,Yixue Chen,NA
55995734600,Yu Chen,NA
57201525024,Zhang Chen,NA
56864890200,Jie Cheng,NA
56046567100,Yaping Cheng,NA
57219728549,Alexey Chetverikov,NA
55508408700,Davide Chiesa,NA
19933516100,Pietro Chimenti,NA
6602572962,Artem Chukanov,NA
6602289186,Gérard Claverie,NA
11439190200,Catia Clementi,NA
36016341900,Selma Conforti Di Lorenzo,NA
7004189128,Daniele Corti,NA
35314587100,Flavio Dal Corso,NA
57188639083,Olivia Dalager,NA
11039289500,Christophe De La Taille,NA
57219765843,Jiawei Deng,NA
57208491490,Zhi Deng,NA
35227135600,Ziyan Deng,NA
57205701291,Wilfried Depnering,NA
56365079000,Marco Diaz,NA
57197873836,Xuefeng Ding,NA
35769111900,Yayun Ding,NA
57219767117,Bayu Dirgantara,NA
26658857600,Sergey Dmitrievsky,NA
57204954189,Tadeas Dohnal,NA
57218717579,Dmitry Dolzhikov,NA
57219759866,Georgy Donchenko,NA
57219685480,Jianmeng Dong,NA
6602084108,Evgeny Doroshkevich,NA
55170048400,Marcos Dracos,NA
6603180523,Frédéric Druillole,NA
57392522200,Ran Du,NA
35227144000,Shuxian Du,NA
6602678698,Stefano Dusini,NA
34871813600,Martin Dvorak,NA
7004034491,Timo Enqvist,NA
57217224765,Heike Enzmann,NA
24483182000,Andrea Fabbri,NA
56857539900,Lukas Fajt,NA
57654747800,Donghua Fan,NA
55554062100,Lei Fan,NA
57226759849,Jian Fang,NA
57222719469,Wenxing Fang,NA
6506981873,Marco Fargetta,NA
55549894900,Dmitry Fedoseev,NA
14618864900,Vladko Fekete,NA
57219758990,Li-Cheng Feng,NA
34769842400,Qichun Feng,NA
35225786000,Richard Ford,NA
57219756887,Amélie Fournier,NA
57220610729,Haonan Gan,NA
57203807619,Feng Gao,NA
35314720200,Alberto Garfagnini,NA
57222016787,Arsenii Gavrikov,NA
7006128809,Marco Giammarchi,NA
36711609100,Agnese Giaz,NA
56628870100,Nunzio Giudice,NA
54414199100,Maxim Gonchar,NA
14071074900,Guanghua Gong,NA
56373700600,Hui Gong,NA
6602228852,Yuri Gornushkin,NA
57217224989,Alexandre Göttel,NA
55351774400,Marco Grassi,NA
6507756494,Christian Grewing,NA
57219757045,Vasily Gromov,NA
57221064849,Minghao Gu,NA
57219762373,Xiaofei Gu,NA
57219768178,Yu Gu,NA
10043362100,Mengyun Guan,NA
6507961063,Nunzio Guardone,NA
57222020811,Maria Gul,NA
55862906600,Cong Guo,NA
57204950657,Jingyuan Guo,NA
7401967914,Wanlei Guo,NA
7404330787,Xinheng Guo,NA
57206255751,Yuhang Guo,NA
57217225587,Paul Hackspacher,NA
7003832285,Caren Hagner,NA
57216465129,Ran Han,NA
57208569148,Yang Han,NA
57221462645,Muhammad Sohaib Hassan,NA
55796628996,Miao He,NA
57212613600,Wei He,NA
57219751288,Tobias Heinz,NA
9332935900,Patrick Hellmuth,NA
57215375402,Yuekun Heng,NA
57219767623,Rafael Herrera,NA
57204628063,YuenKeung Hor,NA
56449963400,Shaojing Hou,NA
55763794506,Yee Hsiung,NA
36664692300,Bei-Zhen Hu,NA
57218564970,Hang Hu,NA
57204953280,Jianrun Hu,NA
55965873600,Jun Hu,NA
57208517530,Shouyang Hu,NA
25948400300,Tao Hu,NA
57202091201,Zhuojun Hu,NA
57309018600,Chunhao Huang,NA
57219759569,Guihong Huang,NA
55738281500,Hanxiong Huang,NA
57219763413,Wenhao Huang,NA
57209889110,Xin Huang,NA
56373959000,Xingtao Huang,NA
57194614457,Yongbo Huang,NA
57219764789,Jiaqi Hui,NA
55584803276,Lei Huo,NA
57193630443,Wenju Huo,NA
52263743700,Cédric Huss,NA
57194604429,Safeer Hussain,NA
6602597972,Ara Ioannisian,NA
6602456810,Roberto Isocrate,NA
57221465316,Beatrice Jelmini,NA
56374720200,Kuo-Lun Jen,NA
57222421145,Ignacio Jeria,NA
57817074200,Xiaolu Ji,NA
57219761161,Xingzhao Ji,NA
57219757485,Huihui Jia,NA
12645771900,Junji Jia,NA
56256619600,Siyu Jian,NA
56654659300,Di Jiang,NA
56733916200,Wei Jiang,NA
35227410300,Xiaoshan Jiang,NA
57211712528,Ruyi Jin,NA
55193277300,Xiaoping Jing,NA
6507830133,Cécile Jollet,NA
9276416500,Jari Joutsenvaara,NA
6505544092,Sirichok Jungthawan,NA
55173853100,Leonidas Kalousis,NA
57193556863,Philipp Kampmann,NA
57204950805,Li Kang,NA
57221146607,Rebin Karaparambil,NA
8410321200,Narine Kazarian,NA
6507859544,Khanchai Khosonthongkee,NA
35308745900,Denis Korablev,NA
6602765775,Konstantin Kouzakov,NA
6701796164,Alexey Krasnoperov,NA
6507731554,Andre Kruth,NA
57193736734,Nikolay Kutovskiy,NA
7004106706,Pasi Kuusiniemi,NA
6507163603,Tobias Lachenmaier,NA
57219289375,Cecilia Landini,NA
16203199900,Sébastien Leblanc,NA
57221150456,Victor Lebrin,NA
55726000900,Frederic Lefevre,NA
55583402800,Ruiting Lei,NA
35227520400,Rupert Leitner,NA
57219767690,Jason Leung,NA
44461704400,Demin Li,NA
56180484900,Fei Li,NA
57306929500,Fule Li,NA
57219757142,Haitao Li,NA
57226119671,Huiling Li,NA
57223138216,Jiaqi Li,NA
57213424190,Mengzhao Li,NA
57215063380,Min Li,NA
56441917700,Nan Li,NA
57223357572,Zhihang Zhu,NA
55651938200,Qingjiang Li,NA
57219761919,Ruhui Li,NA
57040498600,Shanfeng Li,NA
57211840799,Tao Li,NA
56115249800,Weidong Li,NA
35227522700,Weiguo Li,NA
57221403256,Xiaomei Li,NA
55870806000,Xiaonan Li,NA
56451245300,Xinglong Li,NA
58029454300,Yi Li,NA
55995828400,Yufeng Li,NA
57222815338,Zhaohan Li,NA
45261328100,Zhibing Li,NA
57682560700,Ziyuan Li,NA
56424544100,Hao Liang,NA
57223369001,Bo Zhuang,NA
52364341700,Jiajun Liao,NA
57196258999,Daniel Liebau,NA
26644137200,Ayut Limphirat,NA
7004593037,Sukit Limpijumnong,NA
7401699874,Guey-Lin Lin,NA
54398765000,Shengxin Lin,NA
57217226931,Tao Lin,NA
16686640800,Jiajie Ling,NA
12796813000,Ivano Lippi,NA
57219797642,Fang Liu,NA
58440397300,Haidong Liu,NA
26426403600,Hongbang Liu,NA
57219768372,Hongjuan Liu,NA
57219768371,Hongtao Liu,NA
57218492486,Hui Liu,NA
58383887800,Jianglai Liu,NA
57219643335,Jinchang Liu,NA
56819473000,Min Liu,NA
57848863700,Qian Liu,NA
56999320900,Qin Liu,NA
57219767272,Runxuan Liu,NA
57219760134,Shuangyu Liu,NA
55724714100,Shubin Liu,NA
56260852200,Shulin Liu,NA
55717032700,Xiaowei Liu,NA
57206739652,Xiwen Liu,NA
57211087517,Yan Liu,NA
57218415230,Yunzhe Liu,NA
9041207200,Alexey Lokhov,NA
7005564434,Paolo Lombardi,NA
57219758449,Claudio Lombardo,NA
55035197300,Kai Loo,NA
57219764945,Chuan Lu,NA
57040144700,Haoqi Lu,NA
36181117600,Jingbin Lu,NA
35227627300,Junguang Lu,NA
57219767577,Shuxiang Lu,NA
57210263349,Xiaoxu Lu,NA
7003391429,Bayarto Lubsandorzhiev,NA
36662585800,Sultim Lubsandorzhiev,NA
6603464739,Livia Ludhova,NA
57217104745,Arslan Lukanov,NA
57188647947,Fengjiao Luo,NA
57219763986,Guang Luo,NA
57203748983,Pengwei Luo,NA
10739397700,Shu Luo,NA
57219767341,Wuming Luo,NA
6602248912,Vladimir Lyashuk,NA
57222480629,Bangzheng Ma,NA
35227609200,Qiumei Ma,NA
23094883500,Si Ma,NA
57903378700,Xiaoyan Ma,NA
35227629700,Xubo Ma,NA
36969702700,Jihane Maalmi,NA
54409046000,Yury Malyshkin,NA
57222486425,Roberto Carlos Mandujano,NA
15840088300,Fabio Mantovani,NA
57219756539,Francesco Manzali,NA
57207751796,Xin Mao,NA
57226476936,Yajun Mao,NA
7003927942,Stefano M. Mari,NA
57201152470,Filippo Marini,NA
57219760348,Sadia Marium,NA
57201157483,Cristina Martellini,NA
6506526291,Gisele Martin-Chassard,NA
7202003857,Agnese Martini,NA
55751744266,Matthias Mayer,NA
57034141400,Davit Mayilyan,NA
8412086300,Ints Mednieks,NA
7202938806,Yue Meng,NA
9436118500,Anselmo Meregaglia,NA
57074865300,Emanuela Meroni,NA
57203399414,David Meyhöfer,NA
12758757600,Mauro Mezzetto,NA
57202701267,Jonathan Miller,NA
57196834655,Lino Miramonti,NA
26655011300,Paolo Montini,NA
55863352200,Michele Montuschi,NA
57213599188,Axel Müller,NA
55920552900,Massimiliano Nastasi,NA
56956558200,Dmitry V. Naumov,NA
56045250000,Elena Naumova,NA
56524615900,Diana Navas-Nicolas,NA
8401877000,Igor Nemchenok,NA
57223358058,Minh Thuan Nguyen Thi,NA
34881965300,Feipeng Ning,NA
36739490000,Zhe Ning,NA
7005255555,Hiroshi Nunokawa,NA
6603750820,Lothar Oberauer,NA
35227772800,Juan Pedro Ochoa-Ricoux,NA
57191275843,Alexander Olshevskiy,NA
57207710762,Domizia Orestano,NA
6701339943,Fausto Ortica,NA
15747411300,Rainer Othegraven,NA
57040319100,Hsiao-Ru Pan,NA
57198143172,Alessandro Paoloni,NA
6506140286,Sergio Parmeggiano,NA
57210263686,Yatian Pei,NA
26024472000,Nicomede Pelliccia,NA
57219765375,Anguo Peng,NA
56424634900,Haiping Peng,NA
16304773300,Frédéric Perrot,NA
57219688002,Pierre-Alexandre Petitjean,NA
57202566156,Fabrizio Petrucci,NA
57217224676,Oliver Pilarczyk,NA
57219786205,Luis Felipe Piñeres Rico,NA
57212934960,Artyom Popov,NA
55616957000,Pascal Poussot,NA
57219766305,Wathan Pratumwan,NA
7003569269,Ezio Previtali,NA
57658940400,Fazhi Qi,NA
57653325300,Ming Qi,NA
16408046400,Sen Qian,NA
57191630595,Xiaohui Qian,NA
57217286353,Zhen Qian,NA
55606163100,Hao Qiao,NA
56424788200,Zhonghua Qin,NA
16837248800,Shoukang Qiu,NA
56116784600,Muhammad Usman Rajput,NA
7003655956,Gioacchino Ranucci,NA
55195770100,Neill Raper,NA
55386612900,Alessandra Re,NA
56913473600,Henning Rebber,NA
6507416332,Abdel Rebii,NA
57644372300,Bin Ren,NA
57188677914,Jie Ren,NA
56238904000,Barbara Ricci,NA
24605508000,Markus Robens,NA
56500023500,Mathieu Roche,NA
57205301838,Narongkiat Rodphai,NA
7102126071,Aldo Romani,NA
54791523400,Bedřich Roskovec,NA
57201152029,Christian Roth,NA
24279980800,Xiangdong Ruan,NA
57139614100,Xichao Ruan,NA
6603107856,Saroj Rujirawat,NA
55550254000,Arseniy Rybnikov,NA
57348779200,Andrey Sadovsky,NA
6506951938,Paolo Saggese,NA
57196478091,Simone Sanfilippo,NA
57219766711,Anut Sangka,NA
57188971745,Nuanwan Sanguansak,NA
34168288500,Utane Sawangwit,NA
57191293047,Julia Sawatzki,NA
57201156060,Fatma Sawy,NA
57201471971,Michaela Schever,NA
57213371901,Cédric Schwab,NA
57217225588,Konstantin Schweizer,NA
42962350800,Alexandr Selyunin,NA
57219285446,Andrea Serafini,NA
